paragrafnummer,token,msd,lemma,lex,sense,complemgram,compwf,sentimentclass,deprel,sentimentval,category
131,jobb,NN.NEU.SIN.IND.NOM,|jobb|,|jobb..nn.1|,|jobb..1:0.926|jobb..2:0.074|,|,|,neutral,OO,1,egna meningar
132,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
132,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
132,Middagen,NN.UTR.SIN.DEF.NOM,|middag|,|middag..nn.1|,|middag..1:0.947|middag..2:0.053|,|,|,,AN,1,egna meningar
132,med,PP,|med|,|med..pp.1|,|med..1:-1.000|med..2:-1.000|,|,|,,ET,1,egna meningar
132,mina,PS.UTR+NEU.PLU.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,1,egna meningar
132,vänner,NN.UTR.PLU.IND.NOM,|vän|,|vän..nn.1|,|vän..1:-1.000|,|,|,positive,PA,1,egna meningar
132,var,VB.PRT.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,ROOT,1,egna meningar
132,fantastisk,JJ.POS.UTR.SIN.IND.NOM,|fantastisk|,|fantastisk..av.1|,|fantastisk..1:-1.000|,|,|,positive,SP,1,egna meningar
133,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
133,"""",PAD,|,|,|,|,|,,JR,1,egna meningar
133,Hittade,VB.PRT.AKT,|hitta|,|hitta..vb.1|,|hitta..1:-1.000|,|,|,neutral,ROOT,1,egna meningar
133,en,DT.UTR.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
133,ny,JJ.POS.UTR.SIN.IND.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,AT,1,egna meningar
133,bok,NN.UTR.SIN.IND.NOM,|bok|,|bok..nn.1|bok..nn.2|,|bok..1:0.993|bok..2:0.007|,|,|,neutral,OO,1,egna meningar
133,som,HP.-.-.-,|,|,|,|,|,,SS,1,egna meningar
133,jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,1,egna meningar
133,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,1,egna meningar
133,kan,VB.PRS.AKT,|kunna|,|kunna..vb.1|,|kunna..1:0.352|kunna..2:0.342|kunna..3:0.196|kunna..4:0.109|,|,|,neutral,ET,1,egna meningar
133,sluta,VB.INF.AKT,|sluta|,|sluta..vb.1|sluta..vb.3|sluta..vb.2|,|sluta..5:0.415|sluta..1:0.407|sluta..4:0.091|sluta..2:0.060|sluta..3:0.027|,|,|,neutral,VG,1,egna meningar
133,läsa,VB.INF.AKT,|läsa|,|läsa..vb.1|,|läsa..1:0.970|läsa..2:0.030|,|lä..nn.1+säga..vb.1:7.108e-12|,|lä+sa|,neutral,CJ,1,egna meningar
134,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
134,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
134,Träningen,NN.UTR.SIN.DEF.NOM,|träning|,|träning..nn.1|,|träning..1:-1.000|,|träna..vb.1+in..ab.1+gen..nn.1:2.683e-29|,|trän+in+gen|,neutral,SS,1,egna meningar
134,gick,VB.PRT.AKT,|gå|,|gå..vb.1|,|gå..7:0.247|gå..4:0.241|gå..1:0.131|gå..6:0.096|gå..2:0.073|gå..3:0.072|gå..5:0.046|gå..9:0.034|gå..11:0.023|gå..8:0.021|gå..10:0.016|,|,|,positive,MS,1,egna meningar
134,superbra,VB.INF.AKT,|,|,|,|,|,,VG,1,egna meningar
134,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,1,egna meningar
135,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
135,"""",PAD,|,|,|,|,|,,IK,1,egna meningar
135,Fick,VB.PRT.AKT,|få|,|få..vb.1|,|få..1:0.947|få..3:0.053|,|,|,positive,ROOT,1,egna meningar
135,ett,DT.NEU.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
135,fint,JJ.POS.NEU.SIN.IND.NOM,|fin|,|fin..av.1|,|fin..2:0.682|fin..1:0.300|fin..3:0.017|,|,|,positive,AT,1,egna meningar
135,meddelande,NN.NEU.SIN.IND.NOM,|meddelande|,|meddelande..nn.1|,|meddelande..1:-1.000|,|mede..nn.1+delande..nn.1:2.547e-21|,|med+delande|,neutral,OO,1,egna meningar
135,från,PP,|från|,|från..pp.1|,|från..1:-1.000|,|,|,,OA,1,egna meningar
135,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,1,egna meningar
135,partner,NN.UTR.SIN.IND.NOM,|partner|,|partner..nn.1|,|partner..1:-1.000|,|,|,neutral,PA,1,egna meningar
136,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
136,"""",PAD,|,|,|,|,|,,IK,1,egna meningar
136,Löste,VB.PRT.AKT,|lösa|,|lösa..vb.1|,|lösa..2:0.742|lösa..1:0.148|lösa..3:0.110|,|,|,positive,ROOT,1,egna meningar
136,ett,DT.NEU.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
136,svårt,JJ.POS.NEU.SIN.IND.NOM,|svår|,|svår..av.1|,|svår..1:0.798|svår..2:0.202|,|,|,negative,AT,1,egna meningar
136,problem,NN.NEU.SIN.IND.NOM,|problem|,|problem..nn.1|,|problem..1:-1.000|,|,|,negative,OO,1,egna meningar
136,på,PP,|på|,|på..pp.1|,|på..1:-1.000|,|,|,,OA,1,egna meningar
136,jobbet,NN.NEU.SIN.DEF.NOM,|jobb|,|jobb..nn.1|,|jobb..1:0.670|jobb..2:0.330|,|jobb..nn.1+bet..nn.1:9.515e-18|,|jobb+bet|,neutral,PA,1,egna meningar
137,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
137,"""",PAD,|,|,|,|,|,,JR,1,egna meningar
137,Gjorde,VB.PRT.AKT,|göra|,|göra..vb.1|,|göra..1:0.878|göra..2:0.088|göra..3:0.034|,|,|,neutral,ROOT,1,egna meningar
137,en,DT.UTR.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
137,spontan,JJ.POS.UTR.SIN.IND.NOM,|spontan|,|spontan..av.1|spontan..av.2|,|spontan..1:1.000|spontan..2:0.000|,|,|,,AT,1,egna meningar
137,utflykt,NN.UTR.SIN.IND.NOM,|utflykt|,|utflykt..nn.1|,|utflykt..1:-1.000|,|ut..ab.1+flykt..nn.2:5.752e-10|ut..ab.1+flykt..nn.1:5.752e-10|,|ut+flykt|,,OO,1,egna meningar
138,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
138,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
138,Lärde,VB.PRT.AKT,|lära|lära sig|,|lära..vb.1|lära_sig..vbm.1|,|lära..1:0.672|lära..3:0.328|lära_sig..1:-1.000|,|,|,neutral,MS,1,egna meningar
138,mig,PN.UTR.SIN.DEF.OBJ,|jag|lära sig:3|,|jag..pn.1|lära_sig..vbm.1:3|,|jag..1:-1.000|lära_sig..1:3:-1.000|,|,|,,SS,1,egna meningar
138,något,DT.NEU.SIN.IND,|någon|,|någon..pn.1|,|någon..1:-1.000|,|,|,,DT,1,egna meningar
138,nytt,JJ.POS.NEU.SIN.IND.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,ROOT,1,egna meningar
138,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,1,egna meningar
139,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,DT,1,egna meningar
139,"""",PAD,|,|,|,|,|,,IC,1,egna meningar
139,Tacksam,JJ.POS.UTR.SIN.IND.NOM,|tacksam|,|tacksam..av.1|,|tacksam..1:0.969|tacksam..2:0.031|,|,|,positive,ROOT,1,egna meningar
139,för,PP,|för|,|för..pp.1|,|för..1:-1.000|för..5:-1.000|för..6:-1.000|för..7:-1.000|för..9:-1.000|,|,|,,OA,1,egna meningar
139,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,1,egna meningar
139,hälsa,NN.UTR.SIN.IND.NOM,|hälsa|,|hälsa..nn.1|,|hälsa..2:-1.000|,|,|,positive,PA,1,egna meningar
140,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
140,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
140,Solen,NN.UTR.SIN.DEF.NOM,|sol|,|sol..nn.1|sol..nn.2|,|solen..1:0.582|sol..1:0.234|sol..3:0.097|sol..2:0.086|,|so..nn.1+l..nn.1:2.951e-27|,|so+len|,neutral,SS,1,egna meningar
140,skiner,VB.PRS.AKT,|skina|,|skina..vb.1|,|skina..1:-1.000|,|,|,neutral,MS,1,egna meningar
140,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,1,egna meningar
141,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
141,"""",PAD,|,|,|,|,|,,IC,1,egna meningar
141,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,1,egna meningar
141,fick,VB.PRT.AKT,|få|,|få..vb.1|,|få..1:0.913|få..3:0.087|,|,|,positive,ROOT,1,egna meningar
141,ett,DT.NEU.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
141,nytt,JJ.POS.NEU.SIN.IND.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,AT,1,egna meningar
141,jobb,NN.NEU.SIN.IND.NOM,|jobb|,|jobb..nn.1|,|jobb..1:0.926|jobb..2:0.074|,|,|,neutral,OO,1,egna meningar
142,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
142,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
142,Middagen,NN.UTR.SIN.DEF.NOM,|middag|,|middag..nn.1|,|middag..1:0.947|middag..2:0.053|,|,|,,AN,1,egna meningar
142,med,PP,|med|,|med..pp.1|,|med..1:-1.000|med..2:-1.000|,|,|,,ET,1,egna meningar
142,mina,PS.UTR+NEU.PLU.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,1,egna meningar
142,vänner,NN.UTR.PLU.IND.NOM,|vän|,|vän..nn.1|,|vän..1:-1.000|,|,|,positive,PA,1,egna meningar
142,var,VB.PRT.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,ROOT,1,egna meningar
142,fantastisk,JJ.POS.UTR.SIN.IND.NOM,|fantastisk|,|fantastisk..av.1|,|fantastisk..1:-1.000|,|,|,positive,SP,1,egna meningar
143,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
143,"""",PAD,|,|,|,|,|,,JR,1,egna meningar
143,Hittade,VB.PRT.AKT,|hitta|,|hitta..vb.1|,|hitta..1:-1.000|,|,|,neutral,ROOT,1,egna meningar
143,en,DT.UTR.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
143,ny,JJ.POS.UTR.SIN.IND.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,AT,1,egna meningar
143,bok,NN.UTR.SIN.IND.NOM,|bok|,|bok..nn.1|bok..nn.2|,|bok..1:0.993|bok..2:0.007|,|,|,neutral,OO,1,egna meningar
143,som,HP.-.-.-,|,|,|,|,|,,SS,1,egna meningar
143,jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,1,egna meningar
143,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,1,egna meningar
143,kan,VB.PRS.AKT,|kunna|,|kunna..vb.1|,|kunna..1:0.352|kunna..2:0.342|kunna..3:0.196|kunna..4:0.109|,|,|,neutral,ET,1,egna meningar
143,sluta,VB.INF.AKT,|sluta|,|sluta..vb.1|sluta..vb.3|sluta..vb.2|,|sluta..5:0.415|sluta..1:0.407|sluta..4:0.091|sluta..2:0.060|sluta..3:0.027|,|,|,neutral,VG,1,egna meningar
143,läsa,VB.INF.AKT,|läsa|,|läsa..vb.1|,|läsa..1:0.970|läsa..2:0.030|,|lä..nn.1+säga..vb.1:7.108e-12|,|lä+sa|,neutral,CJ,1,egna meningar
144,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
144,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
144,Träningen,NN.UTR.SIN.DEF.NOM,|träning|,|träning..nn.1|,|träning..1:-1.000|,|träna..vb.1+in..ab.1+gen..nn.1:2.683e-29|,|trän+in+gen|,neutral,SS,1,egna meningar
144,gick,VB.PRT.AKT,|gå|,|gå..vb.1|,|gå..7:0.247|gå..4:0.241|gå..1:0.131|gå..6:0.096|gå..2:0.073|gå..3:0.072|gå..5:0.046|gå..9:0.034|gå..11:0.023|gå..8:0.021|gå..10:0.016|,|,|,positive,MS,1,egna meningar
144,superbra,VB.INF.AKT,|,|,|,|,|,,VG,1,egna meningar
144,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,1,egna meningar
145,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
145,"""",PAD,|,|,|,|,|,,IK,1,egna meningar
145,Fick,VB.PRT.AKT,|få|,|få..vb.1|,|få..1:0.947|få..3:0.053|,|,|,positive,ROOT,1,egna meningar
145,ett,DT.NEU.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
145,fint,JJ.POS.NEU.SIN.IND.NOM,|fin|,|fin..av.1|,|fin..2:0.682|fin..1:0.300|fin..3:0.017|,|,|,positive,AT,1,egna meningar
145,meddelande,NN.NEU.SIN.IND.NOM,|meddelande|,|meddelande..nn.1|,|meddelande..1:-1.000|,|mede..nn.1+delande..nn.1:2.547e-21|,|med+delande|,neutral,OO,1,egna meningar
145,från,PP,|från|,|från..pp.1|,|från..1:-1.000|,|,|,,OA,1,egna meningar
145,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,1,egna meningar
145,partner,NN.UTR.SIN.IND.NOM,|partner|,|partner..nn.1|,|partner..1:-1.000|,|,|,neutral,PA,1,egna meningar
146,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
146,"""",PAD,|,|,|,|,|,,IK,1,egna meningar
146,Löste,VB.PRT.AKT,|lösa|,|lösa..vb.1|,|lösa..2:0.742|lösa..1:0.148|lösa..3:0.110|,|,|,positive,ROOT,1,egna meningar
146,ett,DT.NEU.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
146,svårt,JJ.POS.NEU.SIN.IND.NOM,|svår|,|svår..av.1|,|svår..1:0.798|svår..2:0.202|,|,|,negative,AT,1,egna meningar
146,problem,NN.NEU.SIN.IND.NOM,|problem|,|problem..nn.1|,|problem..1:-1.000|,|,|,negative,OO,1,egna meningar
146,på,PP,|på|,|på..pp.1|,|på..1:-1.000|,|,|,,OA,1,egna meningar
146,jobbet,NN.NEU.SIN.DEF.NOM,|jobb|,|jobb..nn.1|,|jobb..1:0.670|jobb..2:0.330|,|jobb..nn.1+bet..nn.1:9.515e-18|,|jobb+bet|,neutral,PA,1,egna meningar
147,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,1,egna meningar
147,"""",PAD,|,|,|,|,|,,JR,1,egna meningar
147,Gjorde,VB.PRT.AKT,|göra|,|göra..vb.1|,|göra..1:0.878|göra..2:0.088|göra..3:0.034|,|,|,neutral,ROOT,1,egna meningar
147,en,DT.UTR.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
147,spontan,JJ.POS.UTR.SIN.IND.NOM,|spontan|,|spontan..av.1|spontan..av.2|,|spontan..1:1.000|spontan..2:0.000|,|,|,,AT,1,egna meningar
147,utflykt,NN.UTR.SIN.IND.NOM,|utflykt|,|utflykt..nn.1|,|utflykt..1:-1.000|,|ut..ab.1+flykt..nn.2:5.752e-10|ut..ab.1+flykt..nn.1:5.752e-10|,|ut+flykt|,,OO,1,egna meningar
148,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
148,"""",PAD,|,|,|,|,|,,IR,1,egna meningar
148,Lärde,VB.PRT.AKT,|lära|lära sig|,|lära..vb.1|lära_sig..vbm.1|,|lära..1:0.672|lära..3:0.328|lära_sig..1:-1.000|,|,|,neutral,MS,1,egna meningar
148,mig,PN.UTR.SIN.DEF.OBJ,|jag|lära sig:3|,|jag..pn.1|lära_sig..vbm.1:3|,|jag..1:-1.000|lära_sig..1:3:-1.000|,|,|,,SS,1,egna meningar
148,något,DT.NEU.SIN.IND,|någon|,|någon..pn.1|,|någon..1:-1.000|,|,|,,DT,1,egna meningar
148,nytt,JJ.POS.NEU.SIN.IND.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,ROOT,1,egna meningar
148,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,1,egna meningar
149,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,DT,1,egna meningar
149,"""",PAD,|,|,|,|,|,,IC,1,egna meningar
149,Tacksam,JJ.POS.UTR.SIN.IND.NOM,|tacksam|,|tacksam..av.1|,|tacksam..1:0.934|tacksam..2:0.066|,|,|,positive,ROOT,1,egna meningar
149,för,PP,|för|,|för..pp.1|,|för..1:-1.000|för..5:-1.000|för..6:-1.000|för..7:-1.000|för..9:-1.000|,|,|,,OA,1,egna meningar
149,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,1,egna meningar
149,hälsa,NN.UTR.SIN.IND.NOM,|hälsa|,|hälsa..nn.1|,|hälsa..2:-1.000|,|,|,positive,PA,1,egna meningar
150,Jakten,NN.UTR.SIN.DEF.NOM,|jakt|,|jakt..nn.1|,|jakt..1:0.997|jakt..2:0.003|,|jak..nn.1+ten..nn.1:1.777e-19|jaka..vb.1+ten..nn.1:6.545e-21|,|jak+ten|,neutral,SS,1,egna meningar
150,på,PP,|på|,|på..pp.1|,|på..1:-1.000|,|,|,,ET,1,egna meningar
150,rånarna,NN.UTR.PLU.DEF.NOM,|rånare|,|rånare..nn.1|,|rånare..1:-1.000|,|,|,,PA,1,egna meningar
150,fortsätter,VB.PRS.AKT,|fortsätta|,|fortsätta..vb.1|,|fortsätta..1:0.535|fortsätta..2:0.465|,|fort..ab.1+sätta..vb.1:1.150e-09|fort..nn.1+sätta..vb.1:3.679e-13|,|fort+sätter|,neutral,MS,1,egna meningar
150,men,KN,|men|,|men..kn.1|,|men..1:-1.000|,|,|,,ROOT,1,egna meningar
150,på,PP,|på|,|på..pp.1|,|på..1:-1.000|,|,|,,AA,1,egna meningar
150,måndagsmorgonen,NN.UTR.SIN.DEF.NOM,|måndagsmorgon|,|måndagsmorgon..nn.1|,|måndagsmorgon..1:-1.000|,|måndag..nn.1+morgon..nn.1:4.595e-10|mån..nn.1+dags..nn.1+morgon..nn.1:2.804e-14|måne..nn.1+dags..nn.1+morgon..nn.1:2.804e-14|mån..av.1+dags..nn.1+morgon..nn.1:2.248e-16|måndag..nn.1+mor..nn.1+gon..nn.1:1.596e-19|måndag..nn.1+mora..nn.1+gon..nn.1:1.596e-19|måndag..nn.1+mor..nn.2+gon..nn.1:1.596e-19|,|måndags+morgonen|mån+dags+morgonen|måndags+mor+gonen|,,PA,1,egna meningar
150,var,VB.PRT.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,MS,1,egna meningar
150,de,PN.UTR+NEU.PLU.DEF.SUB,|de|,|de..pn.1|,|de..1:-1.000|,|,|,,SS,1,egna meningar
150,fortfarande,AB,|fortfarande|,|fortfarande..ab.1|,|fortfarande..1:-1.000|,|,|,,TA,1,egna meningar
150,fria,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|fri|,|fri..av.1|,|fri..4:0.357|fri..3:0.328|fri..1:0.137|fri..5:0.134|fri..2:0.044|,|,|,positive,SP,1,egna meningar
151,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,-1,8 Sidor
151,"""",PAD,|,|,|,|,|,,IC,-1,8 Sidor
151,Han,PN.UTR.SIN.DEF.SUB,|han|,|han..pn.1|,|han..1:-1.000|,|,|,,SS,-1,8 Sidor
151,har,VB.PRS.AKT,|ha|,|ha..vb.1|,|ha..1:0.533|ha..3:0.467|,|,|,neutral,ROOT,-1,8 Sidor
151,berättat,VB.SUP.AKT,|berätta|,|berätta..vb.1|,|berätta..1:-1.000|,|,|,neutral,VG,-1,8 Sidor
151,att,SN,|att|,|att..sn.1|,|att..1:-1.000|,|,|,,OO,-1,8 Sidor
151,höften,NN.UTR.SIN.DEF.NOM,|höft|,|höft..nn.1|,|höft..1:-1.000|,|,|,,SS,-1,8 Sidor
151,måste,VB.PRS.AKT,|måste|,|måste..vb.1|,|måste..1:-1.000|,|,|,neutral,UA,-1,8 Sidor
151,opereras,VB.INF.SFO,|operera|,|operera..vb.1|,|operera..1:0.988|operera..3:0.011|operera..2:0.001|,|,|,neutral,VG,-1,8 Sidor
152,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,-1,8 Sidor
152,"""",PAD,|,|,|,|,|,,IR,-1,8 Sidor
152,Då,AB,|då|,|då..ab.1|då..ab.2|,|då..1:0.780|då..3:0.220|,|,|,,TA,-1,8 Sidor
152,tyckte,VB.PRT.AKT,|tycka|,|tycka..vb.1|,|tycka..1:-1.000|,|,|,neutral,ROOT,-1,8 Sidor
152,experter,NN.UTR.PLU.IND.NOM,|expert|,|expert..nn.1|,|expert..1:-1.000|,|,|,positive,OO,-1,8 Sidor
152,att,SN,|att|,|att..sn.1|,|att..1:-1.000|,|,|,,ET,-1,8 Sidor
152,han,PN.UTR.SIN.DEF.SUB,|han|,|han..pn.1|,|han..1:-1.000|,|,|,,SS,-1,8 Sidor
152,var,VB.PRT.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,UA,-1,8 Sidor
152,psykiskt,AB.POS,|psykisk|,|psykisk..av.1|,|psykisk..1:-1.000|,|,|,negative,,-1,8 Sidor
152,sjuk,JJ.POS.UTR.SIN.IND.NOM,|sjuk|,|sjuk..av.1|,|sjuk..1:0.997|sjuk..2:0.003|,|,|,negative,SP,-1,8 Sidor
153,Han,PN.UTR.SIN.DEF.SUB,|han|,|han..pn.1|,|han..1:-1.000|,|,|,,SS,0,8 Sidor
153,hade,VB.PRT.AKT,|ha|,|ha..vb.1|,|ha..1:0.755|ha..3:0.245|,|,|,neutral,MS,0,8 Sidor
153,gått,VB.SUP.AKT,|gå|,|gå..vb.1|,|gå..7:0.372|gå..2:0.186|gå..6:0.117|gå..8:0.060|gå..11:0.054|gå..1:0.045|gå..3:0.045|gå..4:0.043|gå..9:0.033|gå..5:0.027|gå..10:0.018|,|,|,positive,VG,0,8 Sidor
153,till,PP,|till|,|till..pp.1|,|till..1:-1.000|,|,|,,OA,0,8 Sidor
153,sjukhuset,NN.NEU.SIN.DEF.NOM,|sjukhus|,|sjukhus..nn.1|,|sjukhus..1:-1.000|,|sjuk..av.1+hus..nn.1:2.425e-10|sjuka..nn.1+hus..nn.1:2.361e-18|,|sjuk+huset|,neutral,PA,0,8 Sidor
153,men,KN,|men|,|men..kn.1|,|men..1:-1.000|,|,|,,ROOT,0,8 Sidor
153,fick,VB.PRT.AKT,|få|,|få..vb.1|,|få..1:0.766|få..3:0.234|,|,|,positive,+F,0,8 Sidor
153,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,0,8 Sidor
153,träffa,VB.INF.AKT,|träffa|,|träffa..vb.1|,|träffa..2:0.807|träffa..1:0.129|träffa..3:0.064|,|,|,neutral,VG,0,8 Sidor
153,sin,PS.UTR.SIN.DEF,|sig|,|sig..pn.1|,|sig..1:-1.000|,|,|,,DT,0,8 Sidor
153,läkare,NN.UTR.SIN.IND.NOM,|läkare|,|läkare..nn.1|,|läkare..1:-1.000|,|,|,neutral,OO,0,8 Sidor
153,.,MAD,|,|,|,|,|,,IP,0,8 Sidor
154,Men,KN,|men|,|men..kn.1|,|men..1:-1.000|,|,|,,ROOT,-1,8 Sidor
154,festen,NN.UTR.SIN.DEF.NOM,|fest|,|fest..nn.1|,|fest..1:-1.000|,|fe..nn.1+sten..nn.1:7.320e-19|fe..nn.1+sten..nn.2:7.320e-19|,|fe+sten|,positive,SS,-1,8 Sidor
154,slutade,VB.PRT.AKT,|sluta|,|sluta..vb.1|sluta..vb.2|,|sluta..5:0.578|sluta..1:0.422|,|,|,neutral,MS,-1,8 Sidor
154,med,PP,|med|,|med..pp.1|,|med..1:-1.000|med..2:-1.000|,|,|,,DT,-1,8 Sidor
154,blod,NN.NEU.SIN.IND.NOM,|blod|,|blod..nn.1|,|blod..1:-1.000|,|,|,neutral,CJ,-1,8 Sidor
154,och,KN,|och|,|och..kn.1|,|och..1:-1.000|,|,|,,OO,-1,8 Sidor
154,död,NN.UTR.SIN.IND.NOM,|död|,|död..nn.1|,|död..2:-1.000|,|,|,negative,CJ,-1,8 Sidor
154,.,MAD,|,|,|,|,|,,IP,-1,8 Sidor
155,Nu,AB,|nu|,|nu..ab.1|,|nu..1:-1.000|,|,|,,TA,-1,8 Sidor
155,håller,VB.PRS.AKT,|hålla|,|hålla..vb.1|,|hålla..7:0.419|hålla..1:0.210|hålla..2:0.180|hålla..6:0.103|hålla..8:0.031|hålla..5:0.026|hålla..3:0.020|hålla..4:0.010|,|håll..nn.1+le..vb.1:1.361e-11|håla..nn.1+le..vb.1:6.116e-12|hål..nn.1+le..vb.1:6.116e-12|hålla..vb.1+le..vb.1:1.705e-13|håla..vb.1+le..vb.1:9.611e-22|,|håll+ler|hål+ler|,neutral,MS,-1,8 Sidor
155,vattnet,NN.NEU.SIN.DEF.NOM,|vatten|,|vatten..nn.1|,|vatten..1:0.976|vatten..2:0.024|,|,|,neutral,OO,-1,8 Sidor
155,på,PP,|på|,|på..pp.1|,|på..1:-1.000|,|,|,,OA,-1,8 Sidor
155,att,IE,|att|,|att..sn.1|,|att..1:-1.000|,|,|,,SS,-1,8 Sidor
155,sjunka,VB.INF.AKT,|sjunka|,|sjunka..vb.1|,|sjunka..1:0.797|sjunka..2:0.203|,|,|,neutral,PA,-1,8 Sidor
155,men,KN,|men|,|men..kn.1|,|men..1:-1.000|,|,|,,ROOT,-1,8 Sidor
155,nya,JJ.POS.UTR+NEU.PLU.IND+DEF.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,AT,-1,8 Sidor
155,problem,NN.NEU.PLU.IND.NOM,|problem|,|problem..nn.1|,|problem..1:-1.000|,|,|,negative,SS,-1,8 Sidor
155,har,VB.PRS.AKT,|ha|,|ha..vb.1|,|ha..1:0.862|ha..3:0.138|,|,|,neutral,MS,-1,8 Sidor
